0.364524,0.369347,0.369218,0.369026,0.368895,0.368999,0.369541,0.370731,0.372765,0.375794,0.379909,0.385119,0.391346,0.398429,0.406137,0.414193,0.422299,0.430169,0.437555,0.444261,0.450161,0.455196,0.459366,0.462725,0.465355,0.467361,0.468851,0.469926,0.470678,0.471178,0.471482,0.471625,0.471625,0.471482,0.471178,0.470678,0.469926,0.468851,0.467361,0.465355,0.462725,0.459366,0.455196,0.450161,0.444261,0.437555,0.430169,0.422299,0.414193,0.406137,0.398429,0.391346,0.385119,0.379909,0.375794,0.372765,0.370731,0.369541,0.368999,0.368895,0.369026,0.369218,0.369347,0.369347
0.369347,0.369347,0.369218,0.369026,0.368895,0.368999,0.369541,0.370731,0.372765,0.375794,0.379909,0.385119,0.391346,0.398429,0.406137,0.414193,0.422299,0.430169,0.437555,0.444261,0.450161,0.455196,0.459366,0.462725,0.465355,0.467361,0.468851,0.469926,0.470678,0.471178,0.471482,0.471625,0.471625,0.471482,0.471178,0.470678,0.469926,0.468851,0.467361,0.465355,0.462725,0.459366,0.455196,0.450161,0.444261,0.437555,0.430169,0.422299,0.414193,0.406137,0.398429,0.391346,0.385119,0.379909,0.375794,0.372765,0.370731,0.369541,0.368999,0.368895,0.369026,0.369218,0.369347,0.369347
0.369218,0.369218,0.369129,0.369011,0.368982,0.3692,0.369854,0.37114,0.373241,0.3763,0.3804,0.385554,0.391688,0.398652,0.406228,0.414151,0.422138,0.42991,0.437225,0.443889,0.449774,0.454814,0.459008,0.462398,0.465065,0.467107,0.468629,0.469733,0.470506,0.471023,0.471337,0.471485,0.471485,0.471337,0.471023,0.470506,0.469733,0.468629,0.467107,0.465065,0.462398,0.459008,0.454814,0.449774,0.443889,0.437225,0.42991,0.422138,0.414151,0.406228,0.398652,0.391688,0.385554,0.3804,0.3763,0.373241,0.37114,0.369854,0.3692,0.368982,0.369011,0.369129,0.369218,0.369218
0.369026,0.369026,0.369011,0.369034,0.369193,0.369624,0.370487,0.371952,0.374176,0.377284,0.381351,0.38639,0.39234,0.399071,0.406388,0.414054,0.421808,0.429389,0.436566,0.443147,0.449001,0.454054,0.458291,0.461745,0.464483,0.466596,0.468184,0.469342,0.470159,0.470707,0.471042,0.4712,0.4712,0.471042,0.470707,0.470159,0.469342,0.468184,0.466596,0.464483,0.461745,0.458291,0.454054,0.449001,0.443147,0.436566,0.429389,0.421808,0.414054,0.406388,0.399071,0.39234,0.38639,0.381351,0.377284,0.374176,0.371952,0.370487,0.369624,0.369193,0.369034,0.369011,0.369026,0.369026
0.368895,0.368895,0.368982,0.369193,0.369604,0.370318,0.371459,0.373157,0.375535,0.378695,0.3827,0.387564,0.393244,0.399635,0.40658,0.413875,0.421293,0.4286,0.435577,0.442039,0.447848,0.452918,0.457218,0.460764,0.463606,0.465824,0.467507,0.468747,0.469628,0.470224,0.470589,0.470762,0.470762,0.470589,0.470224,0.469628,0.468747,0.467507,0.465824,0.463606,0.460764,0.457218,0.452918,0.447848,0.442039,0.435577,0.4286,0.421293,0.413875,0.40658,0.399635,0.393244,0.387564,0.3827,0.378695,0.375535,0.373157,0.371459,0.370318,0.369604,0.369193,0.368982,0.368895,0.368895
0.368999,0.368999,0.3692,0.369624,0.370318,0.371349,0.372795,0.374742,0.377275,0.380467,0.384367,0.388993,0.394321,0.400279,0.406751,0.413579,0.420575,0.427535,0.43426,0.44057,0.44632,0.451411,0.455791,0.459453,0.462429,0.464782,0.466588,0.467934,0.4689,0.469558,0.469964,0.470157,0.470157,0.469964,0.469558,0.4689,0.467934,0.466588,0.464782,0.462429,0.459453,0.455791,0.451411,0.44632,0.44057,0.43426,0.427535,0.420575,0.413579,0.406751,0.400279,0.394321,0.388993,0.384367,0.380467,0.377275,0.374742,0.372795,0.371349,0.370318,0.369624,0.3692,0.368999,0.368999
0.369541,0.369541,0.369854,0.370487,0.371459,0.372795,0.374528,0.376699,0.379351,0.382527,0.386265,0.390584,0.395484,0.400928,0.406847,0.413129,0.419632,0.426187,0.432615,0.438745,0.444425,0.449538,0.454009,0.457808,0.460943,0.463457,0.465413,0.466887,0.467956,0.46869,0.469146,0.469364,0.469364,0.469146,0.46869,0.467956,0.466887,0.465413,0.463457,0.460943,0.457808,0.454009,0.449538,0.444425,0.438745,0.432615,0.426187,0.419632,0.413129,0.406847,0.400928,0.395484,0.390584,0.386265,0.382527,0.379351,0.376699,0.374528,0.372795,0.371459,0.370487,0.369854,0.369541,0.369541
0.370731,0.370731,0.37114,0.371952,0.373157,0.374742,0.376699,0.379023,0.381721,0.384808,0.38831,0.392251,0.396652,0.401515,0.406815,0.412492,0.418449,0.424553,0.43065,0.436575,0.442171,0.447304,0.451875,0.455825,0.459139,0.461835,0.463962,0.465584,0.466774,0.467597,0.468112,0.468359,0.468359,0.468112,0.467597,0.466774,0.465584,0.463962,0.461835,0.459139,0.455825,0.451875,0.447304,0.442171,0.436575,0.43065,0.424553,0.418449,0.412492,0.406815,0.401515,0.396652,0.392251,0.38831,0.384808,0.381721,0.379023,0.376699,0.374742,0.373157,0.371952,0.37114,0.370731,0.370731
0.372765,0.372765,0.373241,0.374176,0.375535,0.377275,0.379351,0.381721,0.38436,0.387261,0.39044,0.393927,0.397764,0.40199,0.406623,0.411651,0.417023,0.422642,0.428378,0.434076,0.439574,0.44472,0.449392,0.453501,0.457005,0.4599,0.462215,0.464003,0.465327,0.466251,0.466833,0.467113,0.467113,0.466833,0.466251,0.465327,0.464003,0.462215,0.4599,0.457005,0.453501,0.449392,0.44472,0.439574,0.434076,0.428378,0.422642,0.417023,0.411651,0.406623,0.40199,0.397764,0.393927,0.39044,0.387261,0.38436,0.381721,0.379351,0.377275,0.375535,0.374176,0.373241,0.372765,0.372765
0.375794,0.375794,0.3763,0.377284,0.378695,0.380467,0.382527,0.384808,0.387261,0.389863,0.392623,0.395579,0.398794,0.402336,0.406266,0.410614,0.415372,0.420479,0.42583,0.431278,0.436659,0.441805,0.44657,0.450838,0.454539,0.457642,0.460156,0.462121,0.463591,0.464627,0.465282,0.465599,0.465599,0.465282,0.464627,0.463591,0.462121,0.460156,0.457642,0.454539,0.450838,0.44657,0.441805,0.436659,0.431278,0.42583,0.420479,0.415372,0.410614,0.406266,0.402336,0.398794,0.395579,0.392623,0.389863,0.387261,0.384808,0.382527,0.380467,0.378695,0.377284,0.3763,0.375794,0.375794
